Date,SP500,DAX,Nikkei
1997-03-13,789.5600,3367.8201,17900.4805
1997-03-14,793.1700,3404.2900,17923.6406
1997-03-17,795.7100,3337.1101,18053.5000
1997-03-18,789.6600,3289.5901,18445.1992
1997-03-19,785.7700,3305.7200,18493.7109
1997-03-21,784.1000,3288.5200,18633.1602
1997-03-24,790.8900,3302.5701,18043.8203
1997-03-25,789.0700,3374.9299,18439.6094
1997-03-26,790.5000,3439.2200,18472.4492
1997-03-27,773.8800,3407.8301,18210.4199
1997-04-01,759.6400,3281.4600,17869.5898
1997-04-02,750.1100,3210.9399,18037.3008
1997-04-03,750.3200,3212.8201,18129.3105
1997-04-04,757.9000,3235.3501,17860.5898
1997-04-07,762.1300,3342.7700,17715.6699
1997-04-08,766.1200,3328.1299,18021.6992
1997-04-09,760.6000,3364.7600,17703.3691
1997-04-10,758.3400,3352.5801,17485.7500
1997-04-11,737.6500,3319.2400,17846.9805
1997-04-14,743.7300,3297.5200,17692.4707
1997-04-15,754.7200,3369.2600,17933.5898
1997-04-16,763.5300,3347.5400,18031.1992
1997-04-17,761.7700,3361.8000,18093.4102
1997-04-18,766.3400,3361.2000,18352.1406
1997-04-21,760.3700,3328.4099,18551.6602
1997-04-22,774.6100,3348.8999,18544.4492
1997-04-23,773.6400,3366.8701,18735.4707
1997-04-24,771.1800,3396.4900,18698.0703
1997-04-25,765.3700,3357.5701,18612.8594
1997-04-28,772.9600,3372.9600,18670.3691
1997-04-30,801.3400,3438.0901,19151.1191
1997-05-02,812.9700,3491.0801,19514.7500
1997-05-06,827.7600,3548.5200,20180.9199
1997-05-07,815.6200,3537.4500,20048.9004
1997-05-09,824.7800,3533.2100,19802.7793
1997-05-12,837.6600,3593.1399,20143.5098
1997-05-13,833.1300,3559.2900,20129.1094
1997-05-14,836.0400,3588.5701,20209.7207
1997-05-15,841.8800,3564.8501,20056.3105
1997-05-16,829.7500,3569.2600,20324.7305
1997-05-20,841.6600,3516.2000,20332.8301
1997-05-21,839.3500,3600.3999,19841.9805
1997-05-22,835.6600,3575.4399,19877.3906
1997-05-23,847.0300,3621.7200,20009.0000
1997-05-27,849.7100,3665.4299,19889.8906
1997-05-28,847.2100,3626.6001,20351.3398
1997-05-29,844.0800,3635.3799,20312.2305
1997-05-30,848.2800,3562.7300,20068.8105
1997-06-02,846.3600,3596.3999,20451.8496
1997-06-03,845.4800,3655.5901,20563.1602
1997-06-04,840.1100,3651.5901,20611.5605
1997-06-05,843.4300,3684.6001,20488.1504
1997-06-06,858.0100,3700.5300,20485.7500
1997-06-09,862.9100,3668.6101,20223.8203
1997-06-10,865.2700,3671.1599,20532.5508
1997-06-11,869.5700,3671.8701,20289.9297
1997-06-12,883.4600,3737.1599,20564.4609
1997-06-13,893.2700,3752.3701,20528.3496
1997-06-16,893.9000,3750.0200,20681.0703
1997-06-17,894.4200,3721.1799,20593.6602
1997-06-18,889.0600,3730.5601,20497.8496
1997-06-19,897.9900,3777.5601,20507.8496
1997-06-20,898.7000,3788.5400,20385.5391
1997-06-23,878.6200,3748.7900,20436.1406
1997-06-24,896.3400,3761.0701,20341.9297
1997-06-25,888.9900,3819.5200,20679.2695
1997-06-26,883.6800,3820.1599,20624.7598
1997-06-27,887.3000,3809.9199,20523.7500
1997-06-30,885.1400,3766.8899,20604.9609
1997-07-01,891.0300,3834.8401,20175.5195
1997-07-02,904.0300,3867.5300,20196.4199
1997-07-03,916.9200,3939.7300,20121.4102
1997-07-07,912.2000,4003.3501,19705.1699
1997-07-08,918.7500,4030.1001,19853.8906
1997-07-09,907.5400,4026.9700,19697.1699
1997-07-10,913.7800,4000.6499,19754.7793
1997-07-11,916.6800,4074.3000,19875.4902
1997-07-14,918.3800,4142.1899,20228.7207
1997-07-15,925.7600,4139.6802,20069.4102
1997-07-16,936.5900,4223.6899,20358.7402
1997-07-17,931.6100,4203.9102,20519.2500
1997-07-18,915.3000,4131.9399,20249.3203
1997-07-22,933.9800,4297.6401,20157.0195
1997-07-23,936.5600,4384.8198,20130.5098
1997-07-24,940.3000,4320.5200,20286.2305
1997-07-25,938.7900,4368.5400,20389.5391
1997-07-28,936.4500,4400.2998,20575.2598
1997-07-29,942.2900,4377.7002,20402.7402
1997-07-30,952.2900,4458.6602,20212.8203
1997-07-31,954.3100,4405.5200,20331.4297
1997-08-01,947.1400,4336.9800,19804.3809
1997-08-04,950.3000,4302.5000,19668.0703
1997-08-05,952.3700,4325.8599,19514.4492
1997-08-06,960.3200,4364.2500,19702.0703
1997-08-07,951.1900,4428.0801,19475.8496
1997-08-08,933.5400,4342.3101,19604.4609
1997-08-11,937.0000,4333.1499,18824.1797
1997-08-12,926.5300,4377.5098,19099.1094
1997-08-13,922.0200,4237.0601,19008.5996
1997-08-14,924.7700,4195.5298,19222.6191
1997-08-15,900.8100,4077.5901,19326.0293
1997-08-18,912.4900,4080.5500,19041.0996
1997-08-19,926.0100,4190.4502,18961.0000
1997-08-20,939.3500,4251.9302,19252.2305
1997-08-21,925.0500,4204.8101,19157.1191
1997-08-22,923.5400,4090.1399,18650.1699
1997-08-25,920.1600,4076.7500,18656.1699
1997-08-26,913.0200,3993.7000,18814.9805
1997-08-27,913.7000,3992.0300,18441.9395
1997-08-28,903.6700,3897.4299,18451.4492
1997-08-29,899.4700,3919.7900,18229.4199
1997-09-02,927.5800,4127.2798,18232.5195
1997-09-03,927.8600,4062.1299,18735.1699
1997-09-04,930.8700,4093.4299,18615.0605
1997-09-05,929.0500,4073.7100,18650.1699
1997-09-08,931.2000,4131.2598,18633.8594
1997-09-09,933.6200,4104.5698,18695.9707
1997-09-10,919.0300,4028.0000,18704.7695
1997-09-11,912.5900,3890.2400,18282.2305
1997-09-12,923.9100,3796.6101,17965.8008
1997-09-16,945.6400,3995.6899,17974.5000
1997-09-17,943.0000,3970.4399,17683.2695
1997-09-18,947.2900,4004.0400,17930.0898
1997-09-19,950.5100,3983.0601,18058.2109
1997-09-22,955.4300,4096.8501,18201.3203
1997-09-24,944.4800,4150.9502,18420.0801
1997-09-25,937.9100,4104.9302,18341.9609
1997-09-26,945.2200,4135.0898,17994.7109
1997-09-29,953.3400,4116.5200,17987.2109
1997-09-30,947.2800,4154.8901,17887.7109
1997-10-01,955.4100,4262.9800,17842.1602
1997-10-02,960.4600,4266.1699,17455.0391
1997-10-06,972.6900,4326.3501,17824.7793
1997-10-07,983.1200,4311.1299,17511.1895
1997-10-08,973.8400,4267.3999,17619.1797
1997-10-09,970.6200,4179.9199,17376.9199
1997-10-13,968.1000,4225.2700,17204.6992
1997-10-14,970.2800,4215.2300,17306.3906
1997-10-15,965.7200,4168.6201,17331.3691
1997-10-16,955.2500,4149.9199,17707.4902
1997-10-17,944.1600,4049.1599,17478.4199
1997-10-20,955.6100,4069.2500,17294.5098
1997-10-21,972.2800,4172.4702,17210.0898
1997-10-22,968.4900,4124.8599,17687.6094
1997-10-23,950.6900,3976.3799,17151.5508
1997-10-24,941.6400,3981.4399,17363.7402
1997-10-27,876.9900,3871.3899,17038.3594
1997-10-28,921.8500,3645.6899,16312.6904
1997-10-29,919.1600,3806.6599,16857.0391
1997-10-30,903.6800,3748.8799,16364.9404
1997-10-31,914.6200,3753.6599,16458.9395
1997-11-04,940.7600,3784.8000,16500.0996
1997-11-05,942.7600,3841.3899,16448.0508
1997-11-06,938.0300,3813.8799,16533.8691
1997-11-07,927.5100,3715.3799,15836.3604
1997-11-10,921.1300,3728.3701,15697.2002
1997-11-11,923.7800,3734.7900,15867.2305
1997-11-12,905.9600,3697.4800,15434.1699
1997-11-13,916.6600,3701.9399,15427.2695
1997-11-14,928.3500,3676.6499,15082.5195
1997-11-17,946.2000,3816.7100,16283.3203
1997-11-18,938.2300,3844.1399,16726.5703
1997-11-19,944.5900,3876.8999,15842.4600
1997-11-20,958.9800,3931.8101,16308.4902
1997-11-21,963.0900,3941.9099,16721.5801
1997-11-25,950.8200,3850.1399,15867.5303
1997-11-26,951.6400,3926.9299,16045.5498
1997-11-28,955.4000,3972.0801,16636.2598
1997-12-01,974.7700,4125.9199,17007.5898
1997-12-02,971.6800,4096.3999,16910.2891
1997-12-03,976.7700,4074.5500,16585.5098
1997-12-04,973.1000,4159.7202,16306.7900
1997-12-05,983.7900,4191.8101,16424.4805
1997-12-08,982.3700,4208.1401,16131.5703
1997-12-09,975.7800,4187.1299,16686.5098
1997-12-10,969.7900,4116.7002,16478.1191
1997-12-11,954.9400,4016.7000,16050.1504
1997-12-12,953.3900,4061.9099,15904.2998
1997-12-15,963.3900,4029.0801,15909.3896
1997-12-16,968.0400,4150.3101,15985.2100
1997-12-17,965.5400,4154.5698,16541.0605
1997-12-18,955.3000,4162.9199,16161.6396
1997-12-19,946.7800,4055.3501,15314.8896
1997-12-22,953.7000,4125.5400,14799.4004
1997-12-29,953.3500,4266.0200,14775.2197
1997-12-30,970.8400,4224.2998,15258.7402
1998-01-05,977.0700,4416.9502,14956.8398
1998-01-06,966.5800,4360.0498,14896.4004
1998-01-07,964.0000,4339.9800,15028.1699
1998-01-08,956.0500,4293.6401,15019.1797
1998-01-09,927.6900,4237.7500,14995.0996
1998-01-12,939.2100,4134.6401,14664.4404
1998-01-13,952.1200,4150.0098,14755.9404
1998-01-14,957.9400,4145.4102,15121.9805
1998-01-16,961.5100,4216.2402,16046.4502
1998-01-20,978.6000,4310.8301,16366.5303
1998-01-21,970.8100,4250.4702,16684.4199
1998-01-22,963.0400,4238.7700,16405.6895
1998-01-23,957.5900,4222.1602,16789.1094
1998-01-26,956.9500,4266.3398,17073.3301
1998-01-27,969.0200,4316.0498,16981.6191
1998-01-28,977.4600,4385.2900,16973.8301
1998-01-29,985.4900,4444.5298,17014.5898
1998-01-30,980.2800,4442.5298,16628.4707
1998-02-02,1001.2700,4529.8799,16776.8203
1998-02-03,1006.0000,4529.1802,17022.9805
1998-02-04,1006.9000,4509.2500,16882.6191
1998-02-05,1003.5400,4494.7202,17003.3008
1998-02-06,1012.4600,4536.9102,17040.0605
1998-02-09,1010.7400,4519.5601,17205.0000
1998-02-10,1019.0100,4558.6201,17205.0898
1998-02-12,1024.1400,4509.3701,17174.9297
1998-02-13,1020.0900,4522.4199,16791.0098
1998-02-17,1022.7600,4627.4199,16790.7109
1998-02-18,1032.0800,4611.6602,16613.8906
1998-02-19,1028.2800,4581.0801,16616.4805
1998-02-20,1034.2100,4583.0298,16756.2402
1998-02-23,1038.1400,4610.6602,16609.4902
1998-02-24,1030.5601,4604.5498,16198.0000
1998-02-25,1042.9000,4704.5801,16360.6396
1998-02-26,1048.6700,4695.7798,16501.6992
1998-02-27,1049.3400,4693.8599,16831.6699
1998-03-02,1047.7000,4781.6201,17264.3398
1998-03-03,1052.0200,4759.6201,17168.3301
1998-03-04,1047.3300,4690.5200,17095.5996
1998-03-05,1035.0500,4676.4199,16848.5508
1998-03-06,1055.6899,4762.7100,17131.9707
1998-03-09,1052.3101,4828.8901,16972.5293
1998-03-10,1064.2500,4852.2202,16982.8203
1998-03-11,1068.4700,4862.4102,16756.1406
1998-03-12,1069.9200,4838.6699,16575.2207
1998-03-13,1068.6100,4872.2402,17060.1406
1998-03-16,1079.2700,4905.5898,16861.1406
1998-03-17,1080.4500,4945.9102,16997.1992
1998-03-18,1085.5200,4908.5498,16619.6797
1998-03-19,1089.7400,4949.9102,16679.0195
1998-03-20,1099.1600,5045.1602,16830.4707
1998-03-23,1095.5500,5014.1299,16868.8301
1998-03-24,1105.6500,5064.3501,16606.3906
1998-03-25,1101.9301,5114.1299,16658.3398
1998-03-26,1100.8000,5029.0000,16980.6191
1998-03-27,1095.4399,5066.8999,16739.2598
1998-03-30,1093.6000,5069.8901,16263.0400
1998-03-31,1101.7500,5097.2500,16527.1699
1998-04-01,1108.1500,5135.3501,16241.6602
1998-04-02,1120.0100,5179.0400,15702.9004
1998-04-03,1122.7000,5254.3198,15517.7803
1998-04-06,1121.3800,5345.8901,15705.9902
1998-04-07,1109.5500,5309.6699,15978.7197
1998-04-08,1101.6500,5267.3501,16376.6201
1998-04-09,1110.6700,5312.2500,16536.6602
1998-04-14,1115.7500,5367.9800,16277.3203
1998-04-15,1119.3199,5359.2402,16299.2998
1998-04-16,1108.1700,5292.9702,15883.7695
1998-04-17,1122.7200,5326.6299,15703.7998
1998-04-20,1123.6500,5407.9302,15697.0996
1998-04-21,1126.6700,5373.7998,15825.6699
1998-04-22,1130.5400,5312.2798,15761.5400
1998-04-23,1119.5800,5262.5698,15761.6904
1998-04-24,1107.9000,5144.4199,16011.2402
1998-04-27,1086.5400,5002.7100,15649.9502
1998-04-28,1085.1100,5110.8799,15395.4297
1998-04-30,1111.7500,5241.2300,15641.2598
1998-05-06,1104.9200,5264.6201,15243.8398
1998-05-07,1095.1400,5164.8901,15143.0303
1998-05-08,1108.1400,5270.6099,15149.0000
1998-05-11,1106.6400,5348.7500,15381.9004
1998-05-12,1115.7900,5307.8198,15322.4805
1998-05-13,1118.8600,5371.9902,15343.8096
1998-05-14,1117.3700,5374.1099,15307.6904
1998-05-15,1108.7300,5414.3101,15242.8604
1998-05-18,1105.8199,5343.6602,15384.4697
1998-05-19,1109.5200,5441.0000,15551.6504
1998-05-20,1119.0601,5514.5098,15652.9502
1998-05-22,1110.4700,5530.1899,15801.6504
1998-05-26,1094.0200,5639.8901,15884.8203
1998-05-27,1092.2300,5466.8799,15664.2900
1998-05-28,1097.6000,5507.3599,15796.5498
1998-05-29,1090.8199,5556.9902,15670.7803
1998-06-02,1093.2200,5583.8301,15554.4502
1998-06-03,1082.7300,5640.4199,15347.0000
1998-06-04,1094.8300,5605.3799,15426.4697
1998-06-05,1113.8600,5724.7500,15323.4297
1998-06-08,1115.7200,5787.0498,15294.7100
1998-06-09,1118.4100,5773.7700,15530.1699
1998-06-10,1112.2800,5799.2202,15339.2598
1998-06-12,1098.8400,5631.3398,15022.3301
1998-06-15,1077.0100,5581.2402,14825.1699
1998-06-16,1087.5900,5621.7100,14720.3799
1998-06-17,1107.1100,5742.8301,14715.3799
1998-06-18,1106.3700,5689.8901,15361.5400
1998-06-19,1100.6500,5644.2202,15267.9805
1998-06-22,1103.2100,5648.1099,15309.0898
1998-06-23,1119.4900,5748.3398,15054.5996
1998-06-24,1132.8800,5784.3999,15123.1797
1998-06-25,1129.2800,5886.7202,15132.2197
1998-06-26,1133.2000,5870.4902,15210.0400
1998-06-29,1138.4900,5933.7300,15365.7305
1998-06-30,1133.8400,5841.8301,15830.2695
1998-07-01,1148.5601,5910.5098,16362.8896
1998-07-02,1146.4200,5905.1499,16471.5801
1998-07-06,1157.3300,5942.0601,16350.4502
1998-07-07,1154.6600,5975.8799,16416.2793
1998-07-08,1166.3800,6018.8901,16530.9707
1998-07-09,1158.5601,6000.8398,16446.9492
1998-07-10,1164.3300,6001.2402,16090.0596
1998-07-13,1165.1899,6023.3101,16360.3896
1998-07-14,1177.5800,6101.8999,16488.9102
1998-07-15,1174.8101,6106.1001,16614.1406
1998-07-16,1183.9900,6108.0000,16731.9199
1998-07-17,1186.7500,6162.8599,16570.7793
1998-07-21,1165.0699,6184.1001,16556.6895
1998-07-22,1164.0800,6081.1099,16293.0596
1998-07-23,1139.7500,6043.8198,16188.0098
1998-07-24,1140.8000,6040.5801,16361.8896
1998-07-27,1147.2700,5854.3501,15944.3604
1998-07-28,1130.2400,5867.5200,16114.5400
1998-07-29,1125.2100,5828.7402,16158.0898
1998-07-30,1142.9500,5906.3301,16201.5996
1998-07-31,1120.6700,5861.1899,16378.9697
1998-08-03,1112.4399,5774.3799,16165.0801
1998-08-04,1072.1200,5718.7002,16023.5801
1998-08-05,1081.4301,5614.7700,15992.1602
1998-08-06,1089.6300,5528.1201,15876.2197
1998-08-07,1089.4500,5598.3198,15829.1699
1998-08-10,1083.1400,5460.4302,15626.4199
1998-08-11,1068.9800,5285.7798,15406.9902
1998-08-12,1084.2200,5386.9399,15378.9697
1998-08-13,1074.9100,5355.0298,15382.0195
1998-08-14,1062.7500,5473.7202,15123.9297
1998-08-17,1083.6700,5432.0298,14794.6602
1998-08-18,1101.2000,5602.1499,15063.7900
1998-08-19,1098.0601,5601.9302,15406.3398
1998-08-20,1091.6000,5486.7598,15391.4102
1998-08-21,1081.2400,5190.6001,15298.2002
1998-08-24,1088.1400,5253.3799,14988.3604
1998-08-25,1092.8500,5407.0298,15072.9297
1998-08-26,1084.1899,5247.6201,14866.0303
1998-08-27,1042.5900,5012.7300,14413.7900
1998-08-28,1027.1400,4925.7998,13915.6299
1998-08-31,957.2800,4811.2798,14107.8896
1998-09-01,994.2600,4855.8999,14369.6299
1998-09-02,990.4800,4948.5098,14376.6201
1998-09-03,982.2600,4797.1299,14261.2402
1998-09-04,973.8900,4864.9702,14042.9102
1998-09-08,1023.4600,5095.6201,14913.4902
1998-09-09,1006.2000,4958.4399,14755.5400
1998-09-10,980.1900,4744.0498,14666.0303
1998-09-11,1009.0600,4754.6499,13916.9805
1998-09-14,1029.7200,4893.5098,14227.3701
1998-09-16,1045.4800,4872.1802,14197.7002
1998-09-17,1018.8700,4629.0298,13859.1396
1998-09-18,1020.0900,4623.3701,13983.1201
1998-09-21,1023.8900,4439.1299,13597.2998
1998-09-22,1029.6300,4549.2300,13789.8096
1998-09-24,1042.7200,4611.3398,14205.7803
1998-09-25,1044.7500,4584.4102,13723.8398
1998-09-28,1048.6899,4677.5601,13909.3701
1998-09-29,1049.0200,4600.3301,13821.4297
1998-09-30,1017.0100,4430.9102,13406.3896
1998-10-01,986.3900,4094.6201,13197.1201
1998-10-02,1002.6000,4019.3101,13223.6904
1998-10-05,988.5600,3970.9900,12948.1201
1998-10-06,984.5900,4185.3901,13021.6396
1998-10-07,970.6800,4064.1599,13825.6104
1998-10-08,959.4400,3861.8899,13026.0596
1998-10-09,984.3900,3973.4399,12879.9697
1998-10-12,997.7100,4271.6299,13555.0098
1998-10-13,994.8000,4253.1201,13242.7900
1998-10-14,1005.5300,4371.1001,13070.7305
1998-10-15,1047.4900,4391.6401,12995.3701
1998-10-16,1056.4200,4469.1201,13280.5400
1998-10-19,1062.3900,4466.1802,13567.2002
1998-10-20,1063.9301,4657.8599,13808.0498
1998-10-21,1069.9200,4534.5498,14216.3301
1998-10-22,1078.4800,4449.1201,14295.5596
1998-10-23,1070.6700,4480.4302,14144.7002
1998-10-26,1072.3199,4579.6401,13843.4600
1998-10-27,1065.3400,4682.7002,13820.6797
1998-10-28,1068.0900,4564.1201,13516.0703
1998-10-29,1085.9301,4569.7300,13668.7197
1998-10-30,1098.6700,4690.9902,13564.5098
1998-11-02,1111.6000,4762.4702,13952.7500
1998-11-04,1118.6700,4878.2402,14527.8096
1998-11-05,1133.8500,4795.2798,14341.3701
1998-11-06,1141.0100,4809.7300,14121.9697
1998-11-09,1130.2000,4762.3799,14194.5400
1998-11-10,1128.2600,4681.3398,14108.0898
1998-11-11,1120.9700,4705.3198,14428.0195
1998-11-12,1117.6899,4645.8901,14075.0596
1998-11-13,1125.7200,4643.7998,14268.2100
1998-11-16,1135.8700,4785.7598,14428.2695
1998-11-17,1139.3199,4718.3398,14413.0000
1998-11-18,1144.4800,4700.6899,14599.2305
1998-11-19,1152.6100,4805.6899,14354.4600
1998-11-20,1163.5500,4911.4302,14779.9404
1998-11-24,1182.9900,4954.5400,15164.6396
1998-11-25,1186.8700,4956.5298,15073.4697
1998-11-27,1192.3300,5159.2100,15069.3896
1998-11-30,1163.6300,5026.1401,14883.7002
1998-12-01,1175.2800,4777.1802,14835.4102
1998-12-02,1171.2500,4712.2002,14986.6201
1998-12-03,1150.1400,4812.3398,14697.0801
1998-12-04,1176.7400,4802.7598,14639.9697
1998-12-07,1187.7000,4721.1699,14723.4902
1998-12-08,1181.3800,4708.1899,14808.2002
1998-12-09,1183.4900,4676.5698,14931.9004
1998-12-10,1165.0200,4650.2998,14807.7998
1998-12-11,1166.4600,4543.0200,14405.6396
1998-12-14,1141.2000,4563.2598,14111.6201
1998-12-15,1162.8300,4569.7002,14011.1904
1998-12-16,1161.9399,4686.7402,14096.2998
1998-12-17,1179.9800,4732.1099,14126.9902
1998-12-18,1188.0300,4666.7402,14194.2900
1998-12-21,1202.8400,4826.7002,14152.9502
1998-12-22,1203.5699,4879.4702,13779.4502
1998-12-28,1225.4900,5040.1499,13709.0596
1998-12-29,1241.8101,5056.2002,13846.9004
1998-12-30,1231.9301,5006.5698,13842.1699
1999-01-04,1228.1000,5290.3599,13415.8896
1999-01-05,1244.7800,5263.4102,13232.7402
1999-01-06,1272.3400,5442.8999,13468.4600
1999-01-07,1269.7300,5345.7100,13536.5596
1999-01-08,1275.0900,5370.5098,13391.8096
1999-01-11,1263.8800,5266.4702,13368.4805
1999-01-12,1239.5100,5196.1299,13360.9697
1999-01-13,1234.4000,4982.1201,13403.5996
1999-01-14,1212.1899,4902.7500,13738.8604
1999-01-19,1252.0000,5038.4502,13770.4404
1999-01-20,1256.6200,5197.1499,14028.0498
1999-01-21,1235.1600,5163.4502,14245.4199
1999-01-22,1225.1899,5008.2100,14154.4004
1999-01-25,1233.9800,4988.5898,14208.8096
1999-01-26,1252.3101,5001.1899,14382.0098
1999-01-27,1243.1700,5038.2100,14450.0596
1999-01-28,1265.3700,5080.9302,14342.3203
1999-01-29,1279.6400,5180.2900,14499.2500
1999-02-01,1273.0000,5239.6001,14465.1797
1999-02-02,1261.9900,5164.9502,14349.8301
1999-02-03,1272.0699,5090.0698,14161.3096
1999-02-04,1248.4900,5061.2798,14086.8496
1999-02-05,1239.4000,5097.4800,13898.0801
1999-02-08,1243.7700,5052.4399,13992.4902
1999-02-09,1216.1400,4850.6699,13902.6602
1999-02-10,1223.5500,4814.0400,13952.4004
1999-02-12,1230.1300,4896.7402,13973.6904
1999-02-16,1241.8700,4895.1099,14232.6396
1999-02-17,1224.0300,4820.4199,14158.6699
1999-02-18,1237.2800,4871.0898,14146.7900
1999-02-19,1239.2200,4823.2598,14098.0400
1999-02-22,1272.1400,4887.7002,14256.6699
1999-02-23,1271.1801,5012.6001,14500.6504
1999-02-24,1253.4100,5058.2900,14355.4502
1999-02-25,1245.0200,4918.5498,14470.4502
1999-02-26,1238.3300,4903.9600,14367.5400
1999-03-01,1236.1600,4779.0698,14221.7500
1999-03-02,1225.5000,4797.8398,13921.0596
1999-03-03,1227.7000,4668.5200,14170.3604
1999-03-04,1246.6400,4722.6899,14183.4502
1999-03-05,1275.4700,4840.8101,14894.0000
1999-03-08,1282.7300,4791.4302,14779.0498
1999-03-09,1279.8400,4790.4702,15096.7002
1999-03-10,1286.8400,4730.0498,15480.0000
1999-03-11,1297.6801,4785.3701,15502.1396
1999-03-12,1294.5900,5031.0601,15488.8604
1999-03-15,1307.2600,5043.2300,15779.5996
1999-03-16,1306.3800,5090.9302,16072.8203
1999-03-17,1297.8199,5062.5898,16268.1104
1999-03-18,1316.5500,5025.7900,15717.9199
1999-03-19,1299.2900,5108.7500,16378.7803
1999-03-23,1262.1400,4870.4902,16019.0996
1999-03-24,1268.5900,4797.3301,15515.4697
1999-03-25,1289.9900,4863.8101,15986.0400
1999-03-26,1282.8000,4799.5898,16016.9902
1999-03-29,1310.1700,4867.2100,16008.8398
1999-03-30,1300.7500,4841.2002,15859.1201
1999-03-31,1286.3700,4865.2700,15836.5898
1999-04-01,1293.7200,4901.8101,16327.5596
1999-04-06,1317.8900,5022.2700,16479.7109
1999-04-07,1326.8900,5027.2500,16554.5000
1999-04-08,1343.9800,5067.7598,16846.6895
1999-04-09,1348.3500,5133.9199,16855.6309
1999-04-12,1358.6300,5167.5498,16507.4004
1999-04-13,1349.8199,5225.2202,16715.1602
1999-04-14,1328.4399,5186.7598,16764.6797
1999-04-15,1322.8500,5189.7202,16727.0801
1999-04-16,1319.0000,5143.0200,16851.5801
1999-04-19,1289.4800,5252.3999,16674.2109
1999-04-20,1306.1700,5101.4102,16697.1094
1999-04-21,1336.1200,5175.5698,16495.0195
1999-04-22,1358.8199,5226.6401,16665.8809
1999-04-23,1356.8500,5187.8901,16923.2500
1999-04-26,1360.0400,5269.1201,16918.5098
1999-04-27,1362.8000,5364.8101,16957.2695
1999-04-28,1350.9100,5352.7202,16942.2402
1999-04-30,1335.1801,5360.4399,16701.5293
1999-05-06,1332.0500,5275.5698,17300.6094
1999-05-07,1345.0000,5276.5000,16946.5195
1999-05-10,1340.3000,5261.0098,16977.0098
1999-05-11,1355.6100,5297.4902,16743.1797
1999-05-12,1364.0000,5249.2402,16947.3594
1999-05-14,1337.8000,5183.4902,16810.3906
1999-05-17,1339.4900,5102.0000,16421.0195
1999-05-18,1333.3199,5160.4702,16378.6201
1999-05-19,1344.2300,5213.2998,16128.1797
1999-05-20,1338.8300,5243.2100,16199.9902
1999-05-21,1330.2900,5253.7700,16292.9805
1999-05-25,1284.4000,5165.7202,16214.2305
1999-05-26,1304.7600,5183.0801,16230.5195
